ID,Lat,Long,Mopened,Opened,City,State,Commas,CityState,,
38742Madera,36.961336,-120.060718,1/06,1/25/06,Madera,California,",","Madera,California",,
38743Stockton,37.957702,-121.29078,1/06,1/26/06,Stockton,California,",","Stockton,California",,
38743Fresno,36.737798,-119.787125,1/06,1/26/06,Fresno,California,",","Fresno,California",,
38744Tustin,33.742001,-117.823639,1/06,1/27/06,Tustin,California,",","Tustin,California",,
38744Las Vegas,36.1672559,-115.1485163,1/06,1/27/06,Las Vegas,Nevada,",","Las Vegas,Nevada",,
38744York,40.871617,-97.6001401,1/06,1/27/06,York,Nebraska,",","York,Nebraska",,
38744Brownsville,25.9140256,-97.4890856,1/06,1/27/06,Brownsville,Texas,",","Brownsville,Texas",,
38744North LIttle Rock,34.769536,-92.267094,1/06,1/27/06,North LIttle Rock,Arkansas,",","North LIttle Rock,Arkansas",,
38744Midland,43.6155825,-84.2472117,1/06,1/27/06,Midland,Michigan,",","Midland,Michigan",,
38745Johnstown,40.3267407,-78.9219698,1/06,1/28/06,Johnstown,Pennsylvania,",","Johnstown,Pennsylvania",,
38748Reno,39.5261206,-119.8126581,1/06,1/31/06,Reno,Nevada,",","Reno,Nevada",,
38748Columbia,38.951883,-92.3337366,1/06,1/31/06,Columbia,Missouri,",","Columbia,Missouri",,
38750Dallas,44.9189206,-123.3158695,2/06,2/2/06,Dallas,Oregon,",","Dallas,Oregon",,
38751San Francisco,37.774929,-122.419416,2/06,2/3/06,San Francisco,California,",","San Francisco,California",,
38751Moses Lake,47.1301417,-119.2780771,2/06,2/3/06,Moses Lake,Washington,",","Moses Lake,Washington",,
38751Plymouth,45.0065149,-93.46651,2/06,2/3/06,Plymouth,Minnesota,",","Plymouth,Minnesota",,
38751Roseville,42.4972583,-82.9371409,2/06,2/3/06,Roseville,Michigan,",","Roseville,Michigan",,
38751Charlotte,35.2271986,-80.843083,2/06,2/3/06,Charlotte,North Carolina,",","Charlotte,North Carolina",,
38751Edgewater,38.9346773,-76.5532021,2/06,2/3/06,Edgewater,Maryland,",","Edgewater,Maryland",,
38757Martel,38.366857,-120.796047,2/06,2/9/06,Martel,California,",","Martel,California",,
38757Richland,46.2804298,-119.2752055,2/06,2/9/06,Richland,Washington,",","Richland,Washington",,
38758Novato,38.10742,-122.569703,2/06,2/10/06,Novato,California,",","Novato,California",,
38758San Diego,32.715738,-117.161084,2/06,2/10/06,San Diego,California,",","San Diego,California",,
38758Owensboro,37.7742152,-87.1133304,2/06,2/10/06,Owensboro,Kentucky,",","Owensboro,Kentucky",,
38759Douglasville,33.7514966,-84.7477136,2/06,2/11/06,Douglasville,Georgia,",","Douglasville,Georgia",,
38760Alpharetta,34.0709576,-84.2747329,2/06,2/12/06,Alpharetta,Georgia,",","Alpharetta,Georgia",,
38763Greensboro,36.0726355,-79.7919754,2/06,2/15/06,Greensboro,North Carolina,",","Greensboro,North Carolina",,
38765San Jose,37.338208,-121.886329,2/06,2/17/06,San Jose,California,",","San Jose,California",,
38765Moreno Valley,33.942466,-117.229672,2/06,2/17/06,Moreno Valley,California,",","Moreno Valley,California",,
38765Idaho Springs,39.7171685,-105.5732798,2/06,2/17/06,Idaho Springs,Colorado,",","Idaho Springs,Colorado",,
38765Schertz,29.5641617,-98.2695702,2/06,2/17/06,Schertz,Texas,",","Schertz,Texas",,
38765Stephenville,32.2191836,-98.2130634,2/06,2/17/06,Stephenville,Texas,",","Stephenville,Texas",,
38765Indianapolis,39.7683331,-86.1583502,2/06,2/17/06,Indianapolis,Indiana,",","Indianapolis,Indiana",,
38765Mount Laurel,39.934002,-74.8909988,2/06,2/17/06,Mount Laurel,New Jersey,",","Mount Laurel,New Jersey",,
38768Huntington Beach,33.659484,-117.998803,2/06,2/20/06,Huntington Beach,California,",","Huntington Beach,California",,
38770Hemet,33.74752,-116.971968,2/06,2/22/06,Hemet,California,",","Hemet,California",,
38770Las Vegas,36.1672559,-115.1485163,2/06,2/22/06,Las Vegas,Nevada,",","Las Vegas,Nevada",,
38771San Jose,37.338208,-121.886329,2/06,2/23/06,San Jose,California,",","San Jose,California",,
38772Moreno Valley,33.942466,-117.229672,2/06,2/24/06,Moreno Valley,California,",","Moreno Valley,California",,
38772Taylorsville,40.6677096,-111.9385867,2/06,2/24/06,Taylorsville,Utah,",","Taylorsville,Utah",,
38772Richmond,37.5385087,-77.43428,2/06,2/24/06,Richmond,Virginia,",","Richmond,Virginia",,
38773Gaffney,35.0717945,-81.6498195,2/06,2/25/06,Gaffney,South Carolina,",","Gaffney,South Carolina",,
38775Aberdeen,46.975371,-123.815722,2/06,2/27/06,Aberdeen,Washington,",","Aberdeen,Washington",,
38779San Jose,37.338208,-121.886329,3/06,3/3/06,San Jose,California,",","San Jose,California",,
38779Yuba City,39.1404477,-121.6169108,3/06,3/3/06,Yuba City,California,",","Yuba City,California",,
38779North Las Vegas,36.2005843,-115.1215844,3/06,3/3/06,North Las Vegas,Nevada,",","North Las Vegas,Nevada",,
38779Denver,39.7392364,-104.9848623,3/06,3/3/06,Denver,Colorado,",","Denver,Colorado",,
38779Edmond,35.6571367,-97.4649038,3/06,3/3/06,Edmond,Oklahoma,",","Edmond,Oklahoma",,
38779Rockford,42.2713945,-89.093966,3/06,3/3/06,Rockford,Illinois,",","Rockford,Illinois",,
38779Belle Vernon,40.1250725,-79.8664356,3/06,3/3/06,Belle Vernon,Pennsylvania,",","Belle Vernon,Pennsylvania",,
38779Columbus,39.2014405,-85.921028,3/06,3/3/06,Columbus,Indiana,",","Columbus,Indiana",,
38782Chicago,41.8755616,-87.6244212,3/06,3/6/06,Chicago,Illinois,",","Chicago,Illinois",,
38782Alexandria,38.8051095,-77.0470229,3/06,3/6/06,Alexandria,Virginia,",","Alexandria,Virginia",,
38783Fayetteville,35.0525759,-78.878292,3/06,3/7/06,Fayetteville,North Carolina,",","Fayetteville,North Carolina",,
38786Sacramento,38.581572,-121.4944,3/06,3/10/06,Sacramento,California,",","Sacramento,California",,
38786Barrington,42.1539141,-88.1361888,3/06,3/10/06,Barrington,Illinois,",","Barrington,Illinois",,
38786Columbus,32.4609764,-84.9877094,3/06,3/10/06,Columbus,Georgia,",","Columbus,Georgia",,
38786Glen Cove,40.862755,-73.6336094,3/06,3/10/06,Glen Cove,New York,",","Glen Cove,New York",,
38786Cos Cob,41.0334305,-73.5995698,3/06,3/10/06,Cos Cob,Connecticut,",","Cos Cob,Connecticut",,
38787Spring,30.0798826,-95.4172549,3/06,3/11/06,Spring,Texas,",","Spring,Texas",,
38790Honolulu,21.304547,-157.8556764,3/06,3/14/06,Honolulu,Hawaii,",","Honolulu,Hawaii",,
38791Reno,39.5261206,-119.8126581,3/06,3/15/06,Reno,Nevada,",","Reno,Nevada",,
38793Bakersfield,35.373292,-119.018712,3/06,3/17/06,Bakersfield,California,",","Bakersfield,California",,
38793Escondido,33.119207,-117.086421,3/06,3/17/06,Escondido,California,",","Escondido,California",,
38793Tomball,30.0971621,-95.6160549,3/06,3/17/06,Tomball,Texas,",","Tomball,Texas",,
38793Kansas City,39.100105,-94.5781416,3/06,3/17/06,Kansas City,Missouri,",","Kansas City,Missouri",,
38793Somers Point,39.3176158,-74.594601,3/06,3/17/06,Somers Point,New Jersey,",","Somers Point,New Jersey",,
38793Monroe,41.3325962,-73.2073358,3/06,3/17/06,Monroe,Connecticut,",","Monroe,Connecticut",,
38793Stratford,41.1845415,-73.1331651,3/06,3/17/06,Stratford,Connecticut,",","Stratford,Connecticut",,
38794Dover,43.198057,-70.8739158,3/06,3/18/06,Dover,New Hampshire,",","Dover,New Hampshire",,
38800Ft. Worth,32.753177,-97.3327459,3/06,3/24/06,Ft. Worth,Texas,",","Ft. Worth,Texas",,
38800Houston,31.3378465,-95.390805,3/06,3/24/06,Houston,Texas,",","Houston,Texas",,
38800Hudson,44.9746896,-92.7568703,3/06,3/24/06,Hudson,Wisconsin,",","Hudson,Wisconsin",,
38800Columbus,39.9622601,-83.0007065,3/06,3/24/06,Columbus,Ohio,",","Columbus,Ohio",,
38800Evans,32.1613648,-81.8980725,3/06,3/24/06,Evans,Georgia,",","Evans,Georgia",,
38800New York,40.7127281,-74.0060152,3/06,3/24/06,New York,New York,",","New York,New York",,
38801Ft Myers,26.640628,-81.8723084,3/06,3/25/06,Ft Myers,Florida,",","Ft Myers,Florida",,
38802Paso Robles,35.636876,-120.654502,3/06,3/26/06,Paso Robles,California,",","Paso Robles,California",,
38806Lodi,38.134148,-121.272219,3/06,3/30/06,Lodi,California,",","Lodi,California",,
38806Washington,38.8948932,-77.0365529,3/06,3/30/06,Washington,Washington,",","Washington,Washington",,
38806Doylestown,40.3011612,-75.103128,3/06,3/30/06,Doylestown,Pennsylvania,",","Doylestown,Pennsylvania",,
38807Bellevue,47.6144219,-122.1923372,3/06,3/31/06,Bellevue,Washington,",","Bellevue,Washington",,
38807Minden,38.9542487,-119.7656174,3/06,3/31/06,Minden,Nevada,",","Minden,Nevada",,
38807San Antonio,29.4246002,-98.4951405,3/06,3/31/06,San Antonio,Texas,",","San Antonio,Texas",,
38807Enid,36.3967623,-97.8791341,3/06,3/31/06,Enid,Oklahoma,",","Enid,Oklahoma",,
38807Ft. Worth,32.753177,-97.3327459,3/06,3/31/06,Ft. Worth,Texas,",","Ft. Worth,Texas",,
38807Grand Prairie,32.657368,-97.0284662,3/06,3/31/06,Grand Prairie,Texas,",","Grand Prairie,Texas",,
38807Addison,32.9604305,-96.8302595,3/06,3/31/06,Addison,Texas,",","Addison,Texas",,
38807Houston,31.3378465,-95.390805,3/06,3/31/06,Houston,Texas,",","Houston,Texas",,
38807Shreveport,32.5221828,-93.7651944,3/06,3/31/06,Shreveport,Louisiana,",","Shreveport,Louisiana",,
38807Peoria,40.6938609,-89.5891008,3/06,3/31/06,Peoria,Illinois,",","Peoria,Illinois",,
38807Highwood,42.1997468,-87.8092335,3/06,3/31/06,Highwood,Illinois,",","Highwood,Illinois",,
38807Garfield Heights,41.4169974,-81.6059581,3/06,3/31/06,Garfield Heights,Ohio,",","Garfield Heights,Ohio",,
38807Casselberry,28.654276,-81.3237907,3/06,3/31/06,Casselberry,Florida,",","Casselberry,Florida",,
38807Charlotte,35.2271986,-80.843083,3/06,3/31/06,Charlotte,North Carolina,",","Charlotte,North Carolina",,
38807McMurray,40.2790046,-80.0838612,3/06,3/31/06,McMurray,Pennsylvania,",","McMurray,Pennsylvania",,
38807Greensburg,40.3014581,-79.5389289,3/06,3/31/06,Greensburg,Pennsylvania,",","Greensburg,Pennsylvania",,
38807Cheektowaga,42.8916763,-78.7747132,3/06,3/31/06,Cheektowaga,New York,",","Cheektowaga,New York",,
38807Warrenton,38.7135498,-77.795367,3/06,3/31/06,Warrenton,Virginia,",","Warrenton,Virginia",,
38807Binghamton,42.096968,-75.914341,3/06,3/31/06,Binghamton,New York,",","Binghamton,New York",,
38807New York,40.7127281,-74.0060152,3/06,3/31/06,New York,New York,",","New York,New York",,
38808ALHAMBRA,34.095287,-118.127015,4/06,4/1/06,ALHAMBRA,California,",","ALHAMBRA,California",,
38808Nederland,29.9743803,-93.9923965,4/06,4/1/06,Nederland,Texas,",","Nederland,Texas",,
38808Atlanta,33.7490987,-84.3901849,4/06,4/1/06,Atlanta,Georgia,",","Atlanta,Georgia",,
38809Valley Springs,38.191586,-120.829103,4/06,4/2/06,Valley Springs,California,",","Valley Springs,California",,
38810Portland,27.8768086,-97.3233874,4/06,4/3/06,Portland,Texas,",","Portland,Texas",,
38813Lake Grove,40.8528761,-73.1151102,4/06,4/6/06,Lake Grove,New York,",","Lake Grove,New York",,
38814Long Beach,33.77005,-118.19374,4/06,4/7/06,Long Beach,California,",","Long Beach,California",,
38814Anaheim,33.836593,-117.914301,4/06,4/7/06,Anaheim,California,",","Anaheim,California",,
38814San Diego,32.715738,-117.161084,4/06,4/7/06,San Diego,California,",","San Diego,California",,
38814Ft. Worth,32.753177,-97.3327459,4/06,4/7/06,Ft. Worth,Texas,",","Ft. Worth,Texas",,
38814Grand Prairie,32.657368,-97.0284662,4/06,4/7/06,Grand Prairie,Texas,",","Grand Prairie,Texas",,
38815San Jose,37.338208,-121.886329,4/06,4/8/06,San Jose,California,",","San Jose,California",,
38820Charlotte,35.2271986,-80.843083,4/06,4/13/06,Charlotte,North Carolina,",","Charlotte,North Carolina",,
38821Wenatchee,47.4234599,-120.3103494,4/06,4/14/06,Wenatchee,Washington,",","Wenatchee,Washington",,
38821Simi Valley,34.269447,-118.781482,4/06,4/14/06,Simi Valley,California,",","Simi Valley,California",,
38821Baytown,29.7355047,-94.9774274,4/06,4/14/06,Baytown,Texas,",","Baytown,Texas",,
38821Nashville,36.1622296,-86.7743531,4/06,4/14/06,Nashville,Tennessee,",","Nashville,Tennessee",,
38821Springfield,42.1014831,-72.589811,4/06,4/14/06,Springfield,Massachusetts,",","Springfield,Massachusetts",,
38825Macon,32.8406946,-83.6324022,4/06,4/18/06,Macon,Georgia,",","Macon,Georgia",,
38826Cookeville,36.1623886,-85.4997057,4/06,4/19/06,Cookeville,Tennessee,",","Cookeville,Tennessee",,
38827San Jose,37.338208,-121.886329,4/06,4/20/06,San Jose,California,",","San Jose,California",,
38828Santa Clarita,34.391664,-118.542586,4/06,4/21/06,Santa Clarita,California,",","Santa Clarita,California",,
38828Franklin,35.925193,-86.8689365,4/06,4/21/06,Franklin,Tennessee,",","Franklin,Tennessee",,
38828Washington,38.8948932,-77.0365529,4/06,4/21/06,Washington,Washington,",","Washington,Washington",,
38828Concord,43.207178,-71.537476,4/06,4/21/06,Concord,New Hampshire,",","Concord,New Hampshire",,
38829Brighton,39.9069907,-104.8374064,4/06,4/22/06,Brighton,Colorado,",","Brighton,Colorado",,
38830Ithaca,42.4396039,-76.4968019,4/06,4/23/06,Ithaca,New York,",","Ithaca,New York",,
38832Jacksonville,34.7494749,-77.4208221,4/06,4/25/06,Jacksonville,North Carolina,",","Jacksonville,North Carolina",,
38835Antioch,38.004921,-121.805789,4/06,4/28/06,Antioch,California,",","Antioch,California",,
38835Modesto,37.63926,-120.997001,4/06,4/28/06,Modesto,California,",","Modesto,California",,
38835Pendleton,45.672075,-118.7885967,4/06,4/28/06,Pendleton,Oregon,",","Pendleton,Oregon",,
38835Farmington,36.7291152,-108.2054451,4/06,4/28/06,Farmington,New Mexico,",","Farmington,New Mexico",,
38835Helotes,29.5635688,-98.6884208,4/06,4/28/06,Helotes,Texas,",","Helotes,Texas",,
38835San Antonio,29.4246002,-98.4951405,4/06,4/28/06,San Antonio,Texas,",","San Antonio,Texas",,
38835Marrero,29.8993723,-90.1003506,4/06,4/28/06,Marrero,Louisiana,",","Marrero,Louisiana",,
38835Virginia Beach,36.8529841,-75.9774183,4/06,4/28/06,Virginia Beach,Virginia,",","Virginia Beach,Virginia",,
38835Old Saybrook,41.2917652,-72.3761956,4/06,4/28/06,Old Saybrook,Connecticut,",","Old Saybrook,Connecticut",,
38841Vancouver,45.6306954,-122.6744557,5/06,5/4/06,Vancouver,Washington,",","Vancouver,Washington",,
38842Beaverton,45.4871723,-122.8037804,5/06,5/5/06,Beaverton,Oregon,",","Beaverton,Oregon",,
38842Kirkland,47.6859573,-122.1920249,5/06,5/5/06,Kirkland,Washington,",","Kirkland,Washington",,
38842San Leandro,37.725766,-122.156855,5/06,5/5/06,San Leandro,California,",","San Leandro,California",,
38842Palm Desert,33.722245,-116.374456,5/06,5/5/06,Palm Desert,California,",","Palm Desert,California",,
38842Las Vegas,36.1672559,-115.1485163,5/06,5/5/06,Las Vegas,Nevada,",","Las Vegas,Nevada",,
38842Tempe,33.42551,-111.940005,5/06,5/5/06,Tempe,Arizona,",","Tempe,Arizona",,
38842Austin,30.2711286,-97.7436995,5/06,5/5/06,Austin,Texas,",","Austin,Texas",,
38842Liberty,39.246479,-94.419079,5/06,5/5/06,Liberty,Missouri,",","Liberty,Missouri",,
38842Villa Park,41.8891319,-87.9774854,5/06,5/5/06,Villa Park,Illinois,",","Villa Park,Illinois",,
38842Homewood,41.5573283,-87.6654739,5/06,5/5/06,Homewood,Illinois,",","Homewood,Illinois",,
38842Louisville,38.2542376,-85.759407,5/06,5/5/06,Louisville,Kentucky,",","Louisville,Kentucky",,
38842Commerce,32.4609764,-84.9877094,5/06,5/5/06,Commerce,Georgia,",","Commerce,Georgia",,
38843Franklin,42.888627,-88.0384195,5/06,5/6/06,Franklin,Wisconsin,",","Franklin,Wisconsin",,
38843Ft Walton Beach,30.4057552,-86.618842,5/06,5/6/06,Ft Walton Beach,Florida,",","Ft Walton Beach,Florida",,
38843Delran,40.0179845,-74.9434846,5/06,5/6/06,Delran,New Jersey,",","Delran,New Jersey",,
38846Miami Shores,25.8631515,-80.1928253,5/06,5/9/06,Miami Shores,Florida,",","Miami Shores,Florida",,
38849Novato,38.10742,-122.569703,5/06,5/12/06,Novato,California,",","Novato,California",,
38849San Jose,37.338208,-121.886329,5/06,5/12/06,San Jose,California,",","San Jose,California",,
38849Apache Junction,33.415048,-111.549578,5/06,5/12/06,Apache Junction,Arizona,",","Apache Junction,Arizona",,
38849Grand Junction,39.063956,-108.5507317,5/06,5/12/06,Grand Junction,Colorado,",","Grand Junction,Colorado",,
38849Dallas,32.7762719,-96.7968559,5/06,5/12/06,Dallas,Texas,",","Dallas,Texas",,
38849Olathe,38.8838856,-94.81887,5/06,5/12/06,Olathe,Kansas,",","Olathe,Kansas",,
38849Independence,39.0924792,-94.4137923,5/06,5/12/06,Independence,Missouri,",","Independence,Missouri",,
38849Waite Park,45.5537128,-94.2334634,5/06,5/12/06,Waite Park,Minnesota,",","Waite Park,Minnesota",,
38849Chicago,41.8755616,-87.6244212,5/06,5/12/06,Chicago,Illinois,",","Chicago,Illinois",,
38849Noblesville,40.0455918,-86.0085955,5/06,5/12/06,Noblesville,Indiana,",","Noblesville,Indiana",,
38849New York,40.7127281,-74.0060152,5/06,5/12/06,New York,New York,",","New York,New York",,
38850Woodbridge,38.6581723,-77.2497049,5/06,5/13/06,Woodbridge,Virginia,",","Woodbridge,Virginia",,
38853Larkfield,38.514534,-122.757659,5/06,5/16/06,Larkfield,California,",","Larkfield,California",,
38856Rapid City,44.081176,-103.228006,5/06,5/19/06,Rapid City,South Dakota,",","Rapid City,South Dakota",,
38856Neenah,44.1858193,-88.462609,5/06,5/19/06,Neenah,Wisconsin,",","Neenah,Wisconsin",,
38856New York,40.7127281,-74.0060152,5/06,5/19/06,New York,New York,",","New York,New York",,
38857Atlanta,33.7490987,-84.3901849,5/06,5/20/06,Atlanta,Georgia,",","Atlanta,Georgia",,
38863Boulder,40.0149856,-105.2705456,5/06,5/26/06,Boulder,Colorado,",","Boulder,Colorado",,
38863Parker,39.5321091,-104.7873694,5/06,5/26/06,Parker,Colorado,",","Parker,Colorado",,
38863Stevens Point,44.5229223,-89.574111,5/06,5/26/06,Stevens Point,Wisconsin,",","Stevens Point,Wisconsin",,
38863Grand Rapids,42.9632405,-85.6678639,5/06,5/26/06,Grand Rapids,Michigan,",","Grand Rapids,Michigan",,
38863New York,40.7127281,-74.0060152,5/06,5/26/06,New York,New York,",","New York,New York",,
38864North Las Vegas,36.2005843,-115.1215844,5/06,5/27/06,North Las Vegas,Nevada,",","North Las Vegas,Nevada",,
38864Houston,31.3378465,-95.390805,5/06,5/27/06,Houston,Texas,",","Houston,Texas",,
38864Milwaukee,43.0349931,-87.922497,5/06,5/27/06,Milwaukee,Wisconsin,",","Milwaukee,Wisconsin",,
38867San Carlos,37.507159,-122.260522,5/06,5/30/06,San Carlos,California,",","San Carlos,California",,
38870Lindsay,36.203006,-119.08816,6/06,6/2/06,Lindsay,California,",","Lindsay,California",,
38870San Diego,32.715738,-117.161084,6/06,6/2/06,San Diego,California,",","San Diego,California",,
38870Denver,39.7392364,-104.9848623,6/06,6/2/06,Denver,Colorado,",","Denver,Colorado",,
38870Crosby,33.5778818,-101.2855737,6/06,6/2/06,Crosby,Texas,",","Crosby,Texas",,
38870Galveston,29.299328,-94.7945882,6/06,6/2/06,Galveston,Texas,",","Galveston,Texas",,
38871Sacramento,38.581572,-121.4944,6/06,6/3/06,Sacramento,California,",","Sacramento,California",,
38871Carlisle,40.201499,-77.1890783,6/06,6/3/06,Carlisle,Pennsylvania,",","Carlisle,Pennsylvania",,
38872Vista,33.200037,-117.242536,6/06,6/4/06,Vista,California,",","Vista,California",,
38874Honolulu,21.304547,-157.8556764,6/06,6/6/06,Honolulu,Hawaii,",","Honolulu,Hawaii",,
38877San Francisco,37.774929,-122.419416,6/06,6/9/06,San Francisco,California,",","San Francisco,California",,
38877Prineville,44.2998261,-120.834972,6/06,6/9/06,Prineville,Oregon,",","Prineville,Oregon",,
38877Los Angeles,34.052234,-118.243685,6/06,6/9/06,Los Angeles,California,",","Los Angeles,California",,
38877La Grande,45.3246068,-118.0878695,6/06,6/9/06,La Grande,Oregon,",","La Grande,Oregon",,
38877Spokane,47.6571104,-117.2613936,6/06,6/9/06,Spokane,Washington,",","Spokane,Washington",,
38877Lakewood,39.6246085,-105.084204,6/06,6/9/06,Lakewood,Colorado,",","Lakewood,Colorado",,
38877Broomfield,39.9203827,-105.0691464,6/06,6/9/06,Broomfield,Colorado,",","Broomfield,Colorado",,
38877Oswego,41.6789932,-88.3550216,6/06,6/9/06,Oswego,Illinois,",","Oswego,Illinois",,
38877Bloomington,39.1670396,-86.5342881,6/06,6/9/06,Bloomington,Indiana,",","Bloomington,Indiana",,
38877Newport News,36.9786449,-76.4321089,6/06,6/9/06,Newport News,Virginia,",","Newport News,Virginia",,
38877Fairfield,41.2943069,-73.37486,6/06,6/9/06,Fairfield,Connecticut,",","Fairfield,Connecticut",,
38877Milford,41.2222218,-73.0570603,6/06,6/9/06,Milford,Connecticut,",","Milford,Connecticut",,
38877Bloomfield,41.826488,-72.7300945,6/06,6/9/06,Bloomfield,Connecticut,",","Bloomfield,Connecticut",,
38882Mobile,30.695366,-88.039891,6/06,6/14/06,Mobile,Alabama,",","Mobile,Alabama",,
38883Warminster,40.2045407,-75.1033615,6/06,6/15/06,Warminster,Pennsylvania,",","Warminster,Pennsylvania",,
38884Hayward,37.668767,-122.080996,6/06,6/16/06,Hayward,California,",","Hayward,California",,
38884League City,29.5074538,-95.0949303,6/06,6/16/06,League City,Texas,",","League City,Texas",,
38884Cedar Rapids,41.9758872,-91.6704053,6/06,6/16/06,Cedar Rapids,Iowa,",","Cedar Rapids,Iowa",,
38884Jackson,32.2990384,-90.1847691,6/06,6/16/06,Jackson,Mississippi,",","Jackson,Mississippi",,
38884Gallatin,36.3883031,-86.4475898,6/06,6/16/06,Gallatin,Tennessee,",","Gallatin,Tennessee",,
38884Warren,39.4203978,-84.180897,6/06,6/16/06,Warren,Ohio,",","Warren,Ohio",,
38884Burlington,36.0956918,-79.4377991,6/06,6/16/06,Burlington,North Carolina,",","Burlington,North Carolina",,
38884Clinton,38.7651145,-76.8983059,6/06,6/16/06,Clinton,Maryland,",","Clinton,Maryland",,
